Formula,identifier,MG?
Cr10Ni70P20,AM,TRUE
Cr20Ni60P20,AM,TRUE
Cr0Ni80P20,AM,TRUE
Cr3Ni77P20,AM,TRUE
Cr5Ni75P20,AM,TRUE
Cr10Ni70P20,AM,TRUE
Cr15Ni65P20,AM,TRUE
Cr20Ni60P20,AM,TRUE
Cr0Ni82P18,AM,TRUE
Cr5Ni75P20,AM,TRUE
Cr7Ni73P20,AM,TRUE
Cr10Ni70P20,AM,TRUE
Cr18Ni62P20,AM,TRUE
Cr0Ni81P19,AM,TRUE
Cr43.5Ni40.5P16,AM,TRUE
Cr55.93Ni28.93P15.14,AM,TRUE
Cr58Ni27P15,AM,TRUE
Cr59.81Ni25.31P14.88,AM,TRUE
Cr69.6Ni16.2P14.2,AC,FALSE
Cr72.5Ni13.5P14,CR,FALSE
Cr87Ni0P13,CR,FALSE
Cr0Ni81P19,AM,TRUE
Cr5Ni76P19,AM,TRUE
Cr10Ni71P19,AM,TRUE
Cr15Ni66P19,AM,TRUE
Cr20Ni61P19,AM,TRUE
Cr25Ni56P19,AM,TRUE
Cr30Ni51P19,AM,TRUE
Cr14Ni68P18,AM,TRUE
Cr40Ni40P20,AM,TRUE
Cr50Ni30P20,AM,TRUE
Cr60Ni20P20,AM,TRUE
Cr80Ni0P20,AC,FALSE
Cr70Ni10P20,CR,FALSE
Cr0Ni33Zr67,AM,TRUE
Cr33Ni0.05Zr66.95,AM,TRUE
Cr33Ni0.1Zr66.9,AM,TRUE
Cr33Ni0.15Zr66.85,AM,TRUE
Cr33Ni0.2Zr66.8,AM,TRUE
Cr15Ni28.05Zr56.95,AM,TRUE
Cr5Ni31.35Zr63.65,AM,TRUE
Cr10Ni29.7Zr60.3,AM,TRUE
Cr15Ni28.05Zr56.95,AM,TRUE
Cr20Ni26.4Zr53.6,AM,TRUE
Cr0Ni60Zr40,AM,TRUE
Cr5Ni55Zr40,AM,TRUE
Cr10Ni50Zr40,AM,TRUE
Cr15Ni15Zr70,AM,TRUE
Cr15Ni25Zr60,AM,TRUE
Cr15Ni35Zr50,AM,TRUE
Cr15Ni45Zr40,AM,TRUE
Cr0Pd80Si20,AM,TRUE
Cr0.5Pd79.5Si20,AM,TRUE
Cr1Pd79Si20,AM,TRUE
Cr2Pd78Si20,AM,TRUE
Cr3Pd77Si20,AM,TRUE
Cr4Pd76Si20,AM,TRUE
Cr5Pd75Si20,AM,TRUE
Cr6Pd74Si20,AM,TRUE
Cr7Pd73Si20,AM,TRUE
Cr0Si15Zr85,AM,TRUE
Cr10Si15Zr75,AM,TRUE
Cr20Si15Zr65,AM,TRUE
Cu35Fe5Ti60,AM,TRUE
Cu40Fe10Ti50,AM,TRUE
Cu45Fe5Ti50,AM,TRUE
Cu55Fe5Ti40,AM,TRUE
Cu40Fe20Zr40,AM,TRUE
Cu50Fe10Zr40,AM,TRUE
Cu53Fe7Zr40,AM,TRUE
Cu55Fe5Zr40,AM,TRUE
Cu57Fe3Zr40,AM,TRUE
Cu59Fe1Zr40,AM,TRUE
Cu60Fe0Zr40,AM,TRUE
Cu38.2Hf28.8Nb33,AM,TRUE
Cu39.9Hf30.1Nb30,AM,TRUE
Cu42.7Hf32.3Nb25,AM,TRUE
Cu45.6Hf34.4Nb20,AM,TRUE
Cu48.4Hf36.6Nb15,AM,TRUE
Cu51.3Hf38.7Nb10,AM,TRUE
Cu54.1Hf40.9Nb5,AM,TRUE
Cu56.4Hf42.6Nb1,AM,TRUE
Cu57Hf21Nb22,AM,TRUE
Cu57Hf23Nb20,AM,TRUE
Cu57Hf28Nb15,AM,TRUE
Cu57Hf33Nb10,AM,TRUE
Cu57Hf38Nb5,AM,TRUE
Cu57Hf42Nb1,AM,TRUE
Cu0Hf30Ni70,AM,TRUE
Cu0Hf40Ni60,AM,TRUE
Cu0Hf50Ni50,AM,TRUE
Cu0Hf60Ni40,AM,TRUE
Cu0Hf70Ni30,AM,TRUE
Cu10Hf20Ni70,AM,TRUE
Cu10Hf30Ni60,AM,TRUE
Cu10Hf40Ni50,AM,TRUE
Cu10Hf50Ni40,AM,TRUE
Cu10Hf60Ni30,AM,TRUE
Cu10Hf70Ni20,AM,TRUE
Cu10Hf75Ni15,AM,TRUE
Cu15Hf55Ni30,AM,TRUE
Cu20Hf20Ni60,AM,TRUE
Cu20Hf30Ni50,AM,TRUE
Cu20Hf40Ni40,AM,TRUE
Cu20Hf50Ni30,AM,TRUE
Cu20Hf55Ni25,AM,TRUE
Cu20Hf60Ni20,AM,TRUE
Cu20Hf65Ni15,AM,TRUE
Cu20Hf70Ni10,AM,TRUE
Cu25Hf50Ni25,AM,TRUE
Cu25Hf55Ni20,AM,TRUE
Cu30Hf20Ni50,AM,TRUE
Cu30Hf30Ni40,AM,TRUE
Cu30Hf40Ni30,AM,TRUE
Cu30Hf45Ni25,AM,TRUE
Cu30Hf50Ni20,AM,TRUE
Cu30Hf55Ni15,AM,TRUE
Cu30Hf60Ni10,AM,TRUE
Cu30Hf70Ni0,AM,TRUE
Cu35Hf45Ni20,AM,TRUE
Cu35Hf50Ni15,AM,TRUE
Cu40Hf20Ni40,AM,TRUE
Cu40Hf30Ni30,AM,TRUE
Cu40Hf40Ni20,AM,TRUE
Cu40Hf45Ni15,AM,TRUE
Cu40Hf50Ni10,AM,TRUE
Cu40Hf60Ni0,AM,TRUE
Cu50Hf20Ni30,AM,TRUE
Cu50Hf30Ni20,AM,TRUE
Cu50Hf40Ni10,AM,TRUE
Cu50Hf50Ni0,AM,TRUE
Cu60Hf20Ni20,AM,TRUE
Cu60Hf30Ni10,AM,TRUE
Cu60Hf40Ni0,AM,TRUE
Cu70Hf30Ni0,AM,TRUE
Cu70Hf20Ni10,AC,FALSE
Cu10Hf80Ni10,CR,FALSE
Cu20Hf10Ni70,CR,FALSE
Cu20Hf75Ni5,CR,FALSE
Cu30Hf10Ni60,CR,FALSE
Cu40Hf10Ni50,CR,FALSE
Cu50Hf10Ni40,CR,FALSE
Cu60Hf10Ni30,CR,FALSE
Cu70Hf10Ni20,CR,FALSE
Cu15La5Mg80,AM,TRUE
Cu15La40Mg45,AM,TRUE
Cu20La0Mg80,AM,TRUE
Cu20La5Mg75,AM,TRUE
Cu20La10Mg70,AM,TRUE
Cu20La30Mg50,AM,TRUE
Cu20La40Mg40,AM,TRUE
Cu25La20Mg55,AM,TRUE
Cu25La30Mg45,AM,TRUE
Cu25La40Mg35,AM,TRUE
Cu30La0Mg70,AM,TRUE
Cu30La5Mg65,AM,TRUE
Cu30La10Mg60,AM,TRUE
Cu30La20Mg50,AM,TRUE
Cu30La30Mg40,AM,TRUE
Cu30La40Mg30,AM,TRUE
Cu40La0Mg60,AM,TRUE
Cu40La5Mg55,AM,TRUE
Cu40La10Mg50,AM,TRUE
Cu40La20Mg40,AM,TRUE
Cu40La30Mg30,AM,TRUE
Cu50La10Mg40,AM,TRUE
Cu50La20Mg30,AM,TRUE
Cu10La40Mg50,AC,FALSE
Cu15La0Mg85,AC,FALSE
Cu15La10Mg75,AC,FALSE
Cu15La15Mg70,AC,FALSE
Cu15La30Mg55,AC,FALSE
Cu20La25Mg55,AC,FALSE
Cu20La50Mg30,AC,FALSE
Cu25La25Mg50,AC,FALSE
Cu30La50Mg20,AC,FALSE
Cu40La40Mg20,AC,FALSE
Cu50La30Mg20,AC,FALSE
Cu10La0Mg90,CR,FALSE
Cu10La10Mg80,CR,FALSE
Cu20La20Mg60,CR,FALSE
Cu50La0Mg50,CR,FALSE
Cu27La69Sr4,AM,TRUE
Cu27La70Sr3,AM,TRUE
Cu27La71Sr2,AM,TRUE
Cu27La73Sr0,AM,TRUE
Cu27.5La66Sr6.5,AM,TRUE
Cu27.5La67.5Sr5,AM,TRUE
Cu28La63.5Sr8.5,AM,TRUE
Cu28La64.5Sr7.5,AM,TRUE
Cu28.5La61.5Sr10,AM,TRUE
Cu28.5La62.5Sr9,AM,TRUE
Cu29La60Sr11,AM,TRUE
Cu30La57.5Sr12.5,AM,TRUE
Cu30La58Sr12,AM,TRUE
Cu30.5La56Sr13.5,AM,TRUE
Cu31La55Sr14,AM,TRUE
Cu32La53.5Sr14.5,AM,TRUE
Cu32.5La52.5Sr15,AM,TRUE
Cu33La51.5Sr15.5,AM,TRUE
Cu34La50Sr16,AM,TRUE
Cu35La48Sr17,AM,TRUE
Cu36La47Sr17,AM,TRUE
Cu37La47Sr16,AM,TRUE
Cu37La48Sr15,AM,TRUE
Cu37La49Sr14,AM,TRUE
Cu37La50.5Sr12.5,AM,TRUE
Cu37La52Sr11,AM,TRUE
Cu37La53Sr10,AM,TRUE
Cu37La54Sr9,AM,TRUE
Cu37La55Sr8,AM,TRUE
Cu37La56Sr7,AM,TRUE
Cu37La57Sr6,AM,TRUE
Cu37La58Sr5,AM,TRUE
Cu37La59Sr4,AM,TRUE
Cu37La59.5Sr3.5,AM,TRUE
Cu37La60.5Sr2.5,AM,TRUE
Cu37La61.5Sr1.5,AM,TRUE
Cu37La62Sr1,AM,TRUE
Cu37La63Sr0,AM,TRUE
Cu5Mg85Nd10,AM,TRUE
Cu10Mg70Nd20,AM,TRUE
Cu10Mg75Nd15,AM,TRUE
Cu10Mg80Nd10,AM,TRUE
Cu10Mg85Nd5,AM,TRUE
Cu15Mg65Nd20,AM,TRUE
Cu15Mg70Nd15,AM,TRUE
Cu15Mg75Nd10,AM,TRUE
Cu15Mg80Nd5,AM,TRUE
Cu20Mg45Nd35,AM,TRUE
Cu20Mg50Nd30,AM,TRUE
Cu20Mg55Nd25,AM,TRUE
Cu20Mg60Nd20,AM,TRUE
Cu20Mg65Nd15,AM,TRUE
Cu20Mg70Nd10,AM,TRUE
Cu20Mg75Nd5,AM,TRUE
Cu20Mg80Nd0,AM,TRUE
Cu25Mg45Nd30,AM,TRUE
Cu25Mg50Nd25,AM,TRUE
Cu25Mg55Nd20,AM,TRUE
Cu25Mg60Nd15,AM,TRUE
Cu25Mg65Nd10,AM,TRUE
Cu25Mg70Nd5,AM,TRUE
Cu30Mg40Nd30,AM,TRUE
Cu30Mg45Nd25,AM,TRUE
Cu30Mg50Nd20,AM,TRUE
Cu30Mg55Nd15,AM,TRUE
Cu30Mg60Nd10,AM,TRUE
Cu30Mg65Nd5,AM,TRUE
Cu30Mg70Nd0,AM,TRUE
Cu35Mg30Nd35,AM,TRUE
Cu35Mg45Nd20,AM,TRUE
Cu35Mg50Nd15,AM,TRUE
Cu35Mg55Nd10,AM,TRUE
Cu40Mg30Nd30,AM,TRUE
Cu40Mg40Nd20,AM,TRUE
Cu40Mg50Nd10,AM,TRUE
Cu40Mg55Nd5,AM,TRUE
Cu40Mg60Nd0,AM,TRUE
Cu50Mg20Nd30,AM,TRUE
Cu50Mg30Nd20,AM,TRUE
Cu50Mg40Nd10,AM,TRUE
Cu60Mg10Nd30,AM,TRUE
Cu60Mg20Nd20,AM,TRUE
Cu0Mg92.5Nd7.5,AC,FALSE
Cu5Mg90Nd5,AC,FALSE
Cu10Mg90Nd0,AC,FALSE
Cu15Mg60Nd25,AC,FALSE
Cu20Mg40Nd40,AC,FALSE
Cu40Mg20Nd40,AC,FALSE
Cu60Mg30Nd10,AC,FALSE
Cu0Mg85Nd15,CR,FALSE
Cu0Mg90Nd10,CR,FALSE
Cu0Mg95Nd5,CR,FALSE
Cu0Mg97.5Nd2.5,CR,FALSE
Cu5Mg80Nd15,CR,FALSE
Cu10Mg65Nd25,CR,FALSE
Cu50Mg50Nd0,CR,FALSE
Cu60Mg0Nd40,CR,FALSE
Cu70Mg0Nd30,CR,FALSE
Cu70Mg10Nd20,CR,FALSE
Cu80Mg0Nd20,CR,FALSE
Cu5Mg85Y10,AM,TRUE
Cu10Mg65Y25,AM,TRUE
Cu10Mg70Y20,AM,TRUE
Cu10Mg80Y10,AM,TRUE
Cu10Mg85Y5,AM,TRUE
Cu15Mg70Y15,AM,TRUE
Cu15Mg80Y5,AM,TRUE
Cu20Mg50Y30,AM,TRUE
Cu20Mg60Y20,AM,TRUE
Cu20Mg70Y10,AM,TRUE
Cu20Mg80Y0,AM,TRUE
Cu25Mg60Y15,AM,TRUE
Cu25Mg65Y10,AM,TRUE
Cu25Mg70Y5,AM,TRUE
Cu30Mg40Y30,AM,TRUE
Cu30Mg50Y20,AM,TRUE
Cu30Mg60Y10,AM,TRUE
Cu30Mg70Y0,AM,TRUE
Cu40Mg30Y30,AM,TRUE
Cu40Mg40Y20,AM,TRUE
Cu40Mg55Y5,AM,TRUE
Cu40Mg60Y0,AM,TRUE
Cu5Mg85Y10,AM,TRUE
Cu1Mg84Y15,AM,TRUE
Cu5Mg85Y10,AM,TRUE
Cu10Mg65Y25,AM,TRUE
Cu10Mg70Y20,AM,TRUE
Cu10Mg80Y10,AM,TRUE
Cu10Mg85Y5,AM,TRUE
Cu15Mg70Y15,AM,TRUE
Cu15Mg80Y5,AM,TRUE
Cu20Mg50Y30,AM,TRUE
Cu20Mg60Y20,AM,TRUE
Cu20Mg70Y10,AM,TRUE
Cu20Mg79Y1,AM,TRUE
Cu25Mg60Y15,AM,TRUE
Cu25Mg65Y10,AM,TRUE
Cu25Mg70Y5,AM,TRUE
Cu30Mg40Y30,AM,TRUE
Cu30Mg50Y20,AM,TRUE
Cu30Mg60Y10,AM,TRUE
Cu30Mg69Y1,AM,TRUE
Cu37Mg48Y15,AM,TRUE
Cu40Mg30Y30,AM,TRUE
Cu40Mg40Y20,AM,TRUE
Cu40Mg55Y5,AM,TRUE
Cu40Mg59Y1,AM,TRUE
Cu1Mg79Y20,AC,FALSE
Cu5Mg65Y30,AC,FALSE
Cu5Mg75Y20,AC,FALSE
Cu10Mg60Y30,AC,FALSE
Cu15Mg84Y1,AC,FALSE
Cu30Mg30Y40,AC,FALSE
Cu40Mg20Y40,AC,FALSE
Cu1Mg89Y10,CR,FALSE
Cu5Mg90Y5,CR,FALSE
Cu10Mg89Y1,CR,FALSE
Cu25Mg65Y10,AM,TRUE
Cu8Mg80Y12,AM,TRUE
Cu16Mg60Y24,AM,TRUE
Cu24Mg40Y36,AM,TRUE
Cu32Mg20Y48,AM,TRUE
Cu40Mg0Y60,AM,TRUE
Cu5Mg85Y10,AM,TRUE
Cu10Mg70Y20,AM,TRUE
Cu10Mg75Y15,AM,TRUE
Cu10Mg80Y10,AM,TRUE
Cu10Mg80Y10,AM,TRUE
Cu10Mg85Y5,AM,TRUE
Cu15Mg75Y10,AM,TRUE
Cu20Mg70Y10,AM,TRUE
Cu25Mg65Y10,AM,TRUE
Cu8Mg80Y12,AM,TRUE
Cu24Mg40Y36,AM,TRUE
Cu32Mg20Y48,AM,TRUE
Cu40Mg0Y60,AM,TRUE
Cu38.2Nb33Ti28.8,AM,TRUE
Cu39.9Nb30Ti30.1,AM,TRUE
Cu42.7Nb25Ti32.3,AM,TRUE
Cu45.6Nb20Ti34.4,AM,TRUE
Cu48.4Nb15Ti36.6,AM,TRUE
Cu51.3Nb10Ti38.7,AM,TRUE
Cu54.1Nb5Ti40.9,AM,TRUE
Cu56.4Nb1Ti42.6,AM,TRUE
Cu57Nb1Ti42,AM,TRUE
Cu57Nb5Ti38,AM,TRUE
Cu57Nb10Ti33,AM,TRUE
Cu57Nb15Ti28,AM,TRUE
Cu57Nb20Ti23,AM,TRUE
Cu57Nb22Ti21,AM,TRUE
Cu38.2Nb33Zr28.8,AM,TRUE
Cu39.9Nb30Zr30.1,AM,TRUE
Cu42.7Nb25Zr32.3,AM,TRUE
Cu45.6Nb20Zr34.4,AM,TRUE
Cu48.4Nb15Zr36.6,AM,TRUE
Cu51.3Nb10Zr38.7,AM,TRUE
Cu54.1Nb5Zr40.9,AM,TRUE
Cu56.4Nb1Zr42.6,AM,TRUE
Cu57Nb1Zr42,AM,TRUE
Cu57Nb5Zr38,AM,TRUE
Cu57Nb10Zr33,AM,TRUE
Cu57Nb15Zr28,AM,TRUE
Cu57Nb20Zr23,AM,TRUE
Cu57Nb22Zr21,AM,TRUE
Cu67Ni17P16,AM,TRUE
Cu69Ni13P18,AM,TRUE
Cu0Ni80P20,AM,TRUE
Cu14.4Ni65.6P20,AM,TRUE
Cu52.8Ni27.2P20,AM,TRUE
Cu61.6Ni18.4P20,AM,TRUE
Cu67Ni17P16,AM,TRUE
Cu69Ni13P18,AM,TRUE
Cu73Ni11P16,AM,TRUE
Cu2Ni76P22,AM,TRUE
Cu2Ni78P20,AM,TRUE
Cu2Ni80P18,AM,TRUE
Cu4Ni74P22,AM,TRUE
Cu4Ni76P20,AM,TRUE
Cu4Ni78P18,AM,TRUE
Cu6Ni72P22,AM,TRUE
Cu6Ni74P20,AM,TRUE
Cu6Ni76P18,AM,TRUE
Cu8Ni70P22,AM,TRUE
Cu8Ni72P20,AM,TRUE
Cu8Ni74P18,AM,TRUE
Cu10Ni68P22,AM,TRUE
Cu10Ni70P20,AM,TRUE
Cu10Ni72P18,AM,TRUE
Cu12Ni68P20,AM,TRUE
Cu1Ni75P24,CR,FALSE
Cu1Ni83P16,CR,FALSE
Cu2Ni74P24,CR,FALSE
Cu2Ni82P16,CR,FALSE
Cu3Ni73P24,CR,FALSE
Cu3Ni81P16,CR,FALSE
Cu4Ni80P16,CR,FALSE
Cu12Ni67P21,CR,FALSE
Cu13Ni66P21,CR,FALSE
Cu13Ni67P20,CR,FALSE
Cu13Ni69P18,CR,FALSE
Cu14Ni66P20,CR,FALSE
Cu14Ni68P18,CR,FALSE
Cu16Ni23Ti61,AM,TRUE
Cu0Ni30Ti70,AM,TRUE
Cu0Ni33Ti67,AM,TRUE
Cu0Ni40Ti60,AM,TRUE
Cu0Ni45Ti55,AM,TRUE
Cu5Ni20Ti75,AM,TRUE
Cu5Ni20Ti75,AM,TRUE
Cu10Ni20Ti70,AM,TRUE
Cu10Ni30Ti60,AM,TRUE
Cu20Ni10Ti70,AM,TRUE
Cu20Ni20Ti60,AM,TRUE
Cu20Ni30Ti50,AM,TRUE
Cu25Ni25Ti50,AM,TRUE
Cu30Ni10Ti60,AM,TRUE
Cu30Ni20Ti50,AM,TRUE
Cu30Ni30Ti40,AM,TRUE
Cu35Ni0Ti65,AM,TRUE
Cu40Ni0Ti60,AM,TRUE
Cu40Ni10Ti50,AM,TRUE
Cu40Ni20Ti40,AM,TRUE
Cu40Ni30Ti30,AM,TRUE
Cu50Ni0Ti50,AM,TRUE
Cu50Ni10Ti40,AM,TRUE
Cu50Ni20Ti30,AM,TRUE
Cu60Ni0Ti40,AM,TRUE
Cu60Ni10Ti30,AM,TRUE
Cu70Ni0Ti30,AM,TRUE
Cu75Ni0Ti25,AM,TRUE
Cu0Ni25Ti75,AC,FALSE
Cu0Ni50Ti50,AC,FALSE
Cu0Ni60Ti40,AC,FALSE
Cu0Ni65Ti35,AC,FALSE
Cu10Ni40Ti50,AC,FALSE
Cu10Ni50Ti40,AC,FALSE
Cu15Ni5Ti80,AC,FALSE
Cu20Ni40Ti40,AC,FALSE
Cu30Ni0Ti70,AC,FALSE
Cu30Ni40Ti30,AC,FALSE
Cu35Ni35Ti30,AC,FALSE
Cu40Ni40Ti20,AC,FALSE
Cu50Ni30Ti20,AC,FALSE
Cu80Ni0Ti20,AC,FALSE
Cu0Ni10Ti90,CR,FALSE
Cu0Ni20Ti80,CR,FALSE
Cu0Ni20Ti80,CR,FALSE
Cu0Ni70Ti30,CR,FALSE
Cu0Ni75Ti25,CR,FALSE
Cu0Ni90Ti10,CR,FALSE
Cu5Ni5Ti90,CR,FALSE
Cu5Ni10Ti85,CR,FALSE
Cu5Ni15Ti80,CR,FALSE
Cu10Ni0Ti90,CR,FALSE
Cu10Ni10Ti80,CR,FALSE
Cu10Ni60Ti30,CR,FALSE
Cu10Ni70Ti20,CR,FALSE
Cu10Ni80Ti10,CR,FALSE
Cu15Ni10Ti75,CR,FALSE
Cu20Ni50Ti30,CR,FALSE
Cu20Ni60Ti20,CR,FALSE
Cu20Ni70Ti10,CR,FALSE
Cu30Ni50Ti20,CR,FALSE
Cu30Ni60Ti10,CR,FALSE
Cu50Ni40Ti10,CR,FALSE
Cu70Ni10Ti20,CR,FALSE
Cu70Ni20Ti10,CR,FALSE
Cu80Ni10Ti10,CR,FALSE
Cu90Ni0Ti10,CR,FALSE
Cu45Ni10Ti45,AM,TRUE
Cu0Ni50Ti50,CR,FALSE
Cu10Ni40Ti50,CR,FALSE
Cu13Ni37Ti50,CR,FALSE
Cu15Ni35Ti50,CR,FALSE
Cu0Ni50Ti50,CR,FALSE
Cu5Ni45Ti50,CR,FALSE
Cu13Ni37Ti50,CR,FALSE
Cu50Ni10Ti40,AM,TRUE
Cu25Ni25Ti50,AM,TRUE
Cu0Ni33Zr67,AM,TRUE
Cu33Ni0.05Zr66.95,AM,TRUE
Cu33Ni0.1Zr66.9,AM,TRUE
Cu33Ni0.15Zr66.85,AM,TRUE
Cu33Ni0.2Zr66.8,AM,TRUE
Cu15Ni28.05Zr56.95,AM,TRUE
Cu5Ni31.35Zr63.65,AM,TRUE
Cu10Ni29.7Zr60.3,AM,TRUE
Cu15Ni28.05Zr56.95,AM,TRUE
Cu20Ni26.4Zr53.6,AM,TRUE
Cu25Ni25Zr50,AM,TRUE
Cu0Ni30Zr70,AM,TRUE
Cu0Ni40Zr60,AM,TRUE
Cu0Ni50Zr50,AM,TRUE
Cu0Ni60Zr40,AM,TRUE
Cu10Ni20Zr70,AM,TRUE
Cu10Ni30Zr60,AM,TRUE
Cu10Ni40Zr50,AM,TRUE
Cu10Ni50Zr40,AM,TRUE
Cu10Ni60Zr30,AM,TRUE
Cu15Ni25Zr60,AM,TRUE
Cu15Ni30Zr55,AM,TRUE
Cu20Ni10Zr70,AM,TRUE
Cu20Ni20Zr60,AM,TRUE
Cu20Ni30Zr50,AM,TRUE
Cu20Ni40Zr40,AM,TRUE
Cu20Ni50Zr30,AM,TRUE
Cu25Ni15Zr60,AM,TRUE
Cu25Ni20Zr55,AM,TRUE
Cu25Ni25Zr50,AM,TRUE
Cu30Ni0Zr70,AM,TRUE
Cu30Ni10Zr60,AM,TRUE
Cu30Ni15Zr55,AM,TRUE
Cu30Ni20Zr50,AM,TRUE
Cu30Ni25Zr45,AM,TRUE
Cu30Ni30Zr40,AM,TRUE
Cu30Ni40Zr30,AM,TRUE
Cu35Ni15Zr50,AM,TRUE
Cu35Ni20Zr45,AM,TRUE
Cu40Ni0Zr60,AM,TRUE
Cu40Ni10Zr50,AM,TRUE
Cu40Ni15Zr45,AM,TRUE
Cu40Ni20Zr40,AM,TRUE
Cu40Ni30Zr30,AM,TRUE
Cu50Ni0Zr50,AM,TRUE
Cu50Ni10Zr40,AM,TRUE
Cu50Ni20Zr30,AM,TRUE
Cu60Ni0Zr40,AM,TRUE
Cu60Ni10Zr30,AM,TRUE
Cu70Ni0Zr30,AM,TRUE
Cu5Ni20Zr75,AC,FALSE
Cu10Ni10Zr80,CR,FALSE
Cu20Ni5Zr75,CR,FALSE
Cu20Ni60Zr20,CR,FALSE
Cu30Ni50Zr20,CR,FALSE
Cu40Ni40Zr20,CR,FALSE
Cu50Ni30Zr20,CR,FALSE
Cu60Ni20Zr20,CR,FALSE
Cu70Ni10Zr20,CR,FALSE
Cu56P2Zr42,AM,TRUE
Cu70Pb1Zn29,AM,TRUE
Cu0Pd79Si21,AM,TRUE
Cu0Pd80Si20,AM,TRUE
Cu0Pd82Si18,AM,TRUE
Cu0Pd84Si16,AM,TRUE
Cu0Pd85Si15,AM,TRUE
Cu3.5Pd80Si16.5,AM,TRUE
Cu4.5Pd77.5Si18,AM,TRUE
Cu6Pd77.5Si16.5,AM,TRUE
Cu7Pd73Si20,AM,TRUE
Cu7Pd76.5Si16.5,AM,TRUE
Cu10Pd73.5Si16.5,AM,TRUE
Cu11Pd69.5Si19.5,AM,TRUE
Cu14.5Pd69Si16.5,AM,TRUE
Cu19Pd64.5Si16.5,AM,TRUE
Cu0Pd82.4Si17.6,AM,TRUE
Cu2Pd80.75Si17.25,AM,TRUE
Cu4Pd79.1Si16.9,AM,TRUE
Cu5.7Pd73.8Si20.5,AM,TRUE
Cu5.8Pd74.7Si19.5,AM,TRUE
Cu5.9Pd75.6Si18.5,AM,TRUE
Cu5.9Pd76.6Si17.5,AM,TRUE
Cu6Pd77.5Si16.5,AM,TRUE
Cu6Pd77.5Si16.5,AM,TRUE
Cu6.1Pd78.4Si15.5,AM,TRUE
Cu8Pd75.8Si16.2,AM,TRUE
Cu10Pd74.2Si15.8,AM,TRUE
Cu12Pd72.5Si15.5,AM,TRUE
Cu14Pd70.9Si15.1,AM,TRUE
Cu1.7Pd81.8Si16.5,AM,TRUE
Cu4.2Pd79.3Si16.5,AM,TRUE
Cu6.7Pd76.8Si16.5,AM,TRUE
Cu10Pd73.5Si16.5,AM,TRUE
Cu12.5Pd71Si16.5,AM,TRUE
Cu15Pd68.5Si16.5,AM,TRUE
Cu20.9Pd62.6Si16.5,AM,TRUE
Cu26.7Pd56.8Si16.5,CR,FALSE
Cu6Pd77.5Si16.5,AM,TRUE
Cu0Pd78Si22,AM,TRUE
Cu0Pd80Si20,AM,TRUE
Cu0Pd82Si18,AM,TRUE
Cu0Pd83.5Si16.5,AM,TRUE
Cu6Pd77.5Si16.5,AM,TRUE
Cu7Pd76Si17,AM,TRUE
Cu8Pd74Si18,AM,TRUE
Cu9Pd75Si16,AM,TRUE
Cu10Pd70Si20,AM,TRUE
Cu10Pd73Si17,AM,TRUE
Cu12Pd66Si22,AM,TRUE
Cu12.5Pd70.5Si17,AM,TRUE
Cu15Pd69Si16,AM,TRUE
Cu0Pd83.5Si16.5,AM,TRUE
Cu4Pd79.5Si16.5,AM,TRUE
Cu12.5Pd71Si16.5,AM,TRUE
Cu16.5Pd67Si16.5,AM,TRUE
Cu0Pd82Si18,AM,TRUE
Cu6Pd77.5Si16.5,AM,TRUE
Cu0Pd83.5Si16.5,AM,TRUE
Cu3Pd80Si17,AM,TRUE
Cu39Ti17Zr44,AM,TRUE
Cu39Ti21Zr40,AM,TRUE
Cu40Ti30Zr30,AM,TRUE
Cu44Ti10Zr46,AM,TRUE
Cu44Ti16Zr40,AM,TRUE
Cu45Ti20Zr35,AM,TRUE
Cu45Ti25Zr30,AM,TRUE
Cu47Ti35Zr18,AM,TRUE
Cu50Ti0Zr50,AM,TRUE
Cu50Ti15Zr35,AM,TRUE
Cu50Ti30Zr20,AM,TRUE
Cu54Ti11Zr35,AM,TRUE
Cu55Ti20Zr25,AM,TRUE
Cu55Ti25Zr20,AM,TRUE
Cu56Ti0Zr44,AM,TRUE
Cu60Ti25Zr15,AM,TRUE
Cu60Ti40Zr0,AM,TRUE
Cu62Ti0Zr38,AM,TRUE
Cu65Ti0Zr35,AM,TRUE
Cu65Ti20Zr15,AM,TRUE
Cu70Ti0Zr30,AM,TRUE
Cu31Ti41Zr28,AC,FALSE
Cu34Ti44Zr22,AC,FALSE
Cu46Ti0Zr54,AC,FALSE
Cu66Ti34Zr0,AC,FALSE
Cu75Ti8Zr17,AC,FALSE
Cu20Ti80Zr0,CR,FALSE
Cu28Ti0Zr72,CR,FALSE
Cu30Ti70Zr0,CR,FALSE
Cu33Ti0Zr67,CR,FALSE
Cu35Ti65Zr0,CR,FALSE
Cu75Ti0Zr25,CR,FALSE
Cu75Ti25Zr0,CR,FALSE
Cu80Ti0Zr20,CR,FALSE
Cu85Ti15Zr0,CR,FALSE
Cu95Ti0Zr5,CR,FALSE
Cu50Ti50Zr0,AM,TRUE
Cu60Ti25Zr15,AM,TRUE
Dy0.3Fe89.7Zr10,AM,TRUE
Dy88Fe2Zr10,AM,TRUE
Dy84Fe6Zr10,CR,FALSE
Fe88Gd2Zr10,AM,TRUE
Fe89.7Gd0.3Zr10,AM,TRUE
Fe84Gd6Zr10,CR,FALSE
